CustomerID,Recency,Frequency,Monetary,TotalItems,UniqueProducts,AverageOrderValue,CustomerLifetime,AverageDaysBetweenPurchases,Churn,ChurnProbability,ChurnPrediction,RiskLevel,PurchaseFrequencyPerYear,EstimatedCLV,ValueLevel,RiskValueSegment,RecommendedAction
13420.0,59,2,159.85,101,8,79.925,20,20.0,1,0.5918360002202804,1,MEDIUM,36.5,2917.2625,High Value,Priority Retain,Priority retention offer
13421.0,199,1,825.04,495,64,825.04,0,0.0,0,0.6591911389398445,1,MEDIUM,1.0,825.04,Low Value,Automated Campaign,Low-cost automated campaign
13425.0,17,3,1624.21,1123,66,541.4033333333333,186,93.0,1,0.3208999085601558,0,LOW,5.887096774193548,3187.293817204301,High Value,VIP Loyal,Loyalty program
13426.0,92,5,1558.68,1199,62,311.736,176,44.0,0,0.28478295308985696,0,LOW,10.369318181818182,3232.489772727273,High Value,VIP Loyal,Loyalty program
13427.0,29,2,464.86,431,19,232.43,94,94.0,0,0.5552017635019013,1,MEDIUM,7.76595744680851,1805.0414893617021,High Value,Priority Retain,Priority retention offer
13434.0,6,1,72.84,60,5,72.84,0,0.0,0,0.5784505458048765,1,MEDIUM,1.0,72.84,Low Value,Automated Campaign,Low-cost automated campaign
13435.0,19,3,1088.1200000000001,894,31,362.7066666666667,78,39.0,0,0.4365852587891223,0,MEDIUM,14.038461538461538,5091.84358974359,High Value,Priority Retain,Priority retention offer
13437.0,8,4,2173.6,689,108,543.4,91,30.0,0,0.22325256114377956,0,LOW,16.043956043956044,8718.285714285714,High Value,VIP Loyal,Loyalty program
13439.0,164,1,283.71,242,54,283.71,0,0.0,1,0.6236716244678895,1,MEDIUM,1.0,283.71,Low Value,Automated Campaign,Low-cost automated campaign
13441.0,1,1,296.64,204,13,296.64,0,0.0,1,0.5682639587039372,1,MEDIUM,1.0,296.64,Low Value,Automated Campaign,Low-cost automated campaign
13448.0,128,4,1423.26,720,65,355.815,155,51.0,0,0.36518425949312733,0,LOW,9.419354838709678,3351.547741935484,High Value,VIP Loyal,Loyalty program
13450.0,34,4,1421.46,1270,21,355.365,93,31.0,0,0.40917017052979615,0,MEDIUM,15.698924731182796,5578.848387096775,High Value,Priority Retain,Priority retention offer
13451.0,35,4,2385.5,1743,284,596.375,208,69.0,0,0.04786957336546769,0,LOW,7.019230769230769,4186.09375,High Value,VIP Loyal,Loyalty program
13452.0,168,2,590.0,2,1,295.0,11,11.0,1,0.6999355621795381,1,MEDIUM,66.36363636363636,19577.272727272728,High Value,Priority Retain,Priority retention offer
13453.0,75,2,356.97999999999996,134,16,178.48999999999998,123,123.0,1,0.6063674496508521,1,MEDIUM,5.934959349593496,1059.330894308943,Low Value,Automated Campaign,Low-cost automated campaign
13455.0,275,1,692.94,190,30,692.94,0,0.0,0,0.7705019781544503,1,HIGH,1.0,692.94,Low Value,Automated Campaign,Low-cost automated campaign
13456.0,64,3,855.0600000000001,261,18,285.02000000000004,51,25.0,0,0.51838560523487,1,MEDIUM,21.470588235294116,6119.547058823529,High Value,Priority Retain,Priority retention offer
13458.0,9,10,7678.42,4521,201,767.842,260,28.0,0,0.01721087062400732,0,LOW,14.03846153846154,10779.320384615387,High Value,VIP Loyal,Loyalty program
13461.0,48,2,884.2,836,12,442.1,25,25.0,0,0.5806750311622968,1,MEDIUM,29.200000000000003,12909.320000000002,High Value,Priority Retain,Priority retention offer
13462.0,162,1,151.5,62,9,151.5,0,0.0,1,0.7042192398778548,1,HIGH,1.0,151.5,Low Value,Automated Campaign,Low-cost automated campaign
13466.0,93,1,307.9,259,17,307.9,0,0.0,1,0.6403889777135956,1,MEDIUM,1.0,307.9,Low Value,Automated Campaign,Low-cost automated campaign
13468.0,2,29,4739.02,2064,161,163.4144827586207,280,10.0,0,0.0027702988623997038,0,LOW,37.80357142857143,6177.651071428572,High Value,VIP Loyal,Loyalty program
13470.0,8,2,165.0,100,7,82.5,15,15.0,1,0.5477181601812626,1,MEDIUM,48.66666666666667,4015.0000000000005,High Value,Priority Retain,Priority retention offer
13473.0,242,1,241.26,198,12,241.26,0,0.0,0,0.7596823725936152,1,HIGH,1.0,241.26,Low Value,Automated Campaign,Low-cost automated campaign
13474.0,145,1,226.84,129,59,226.84,0,0.0,1,0.59404198908013,1,MEDIUM,1.0,226.84,Low Value,Automated Campaign,Low-cost automated campaign
13475.0,100,4,1431.78,1012,64,357.945,107,35.0,1,0.3685872246602162,0,LOW,13.64485981308411,4884.109345794392,High Value,VIP Loyal,Loyalty program
13476.0,88,2,1238.47,417,56,619.235,102,102.0,1,0.5381965189979837,1,MEDIUM,7.156862745098039,4431.779901960784,High Value,Priority Retain,Priority retention offer
13477.0,47,4,899.55,626,38,224.8875,153,51.0,0,0.35835272557440767,0,LOW,9.542483660130719,2145.985294117647,High Value,VIP Loyal,Loyalty program
13479.0,110,2,300.95,134,14,150.475,33,33.0,1,0.6269554601401992,1,MEDIUM,22.12121212121212,3328.689393939394,High Value,Priority Retain,Priority retention offer
13481.0,17,4,1361.33,861,74,340.3325,148,49.0,0,0.26527296766036484,0,LOW,9.864864864864865,3357.3341216216213,High Value,VIP Loyal,Loyalty program
13482.0,141,1,184.64,116,11,184.64,0,0.0,1,0.6856443649964931,1,MEDIUM,1.0,184.64,Low Value,Automated Campaign,Low-cost automated campaign
13484.0,150,1,313.8,44,8,313.8,0,0.0,1,0.7043292648109707,1,HIGH,1.0,313.8,Low Value,Automated Campaign,Low-cost automated campaign
13485.0,142,1,454.24,277,23,454.24,0,0.0,1,0.6758188973760371,1,MEDIUM,1.0,454.24,Low Value,Automated Campaign,Low-cost automated campaign
13486.0,37,2,819.61,529,52,409.805,26,26.0,0,0.4835309941162978,1,MEDIUM,28.076923076923077,11506.063461538462,High Value,Priority Retain,Priority retention offer
13487.0,122,2,408.8,213,21,204.4,140,140.0,0,0.6391304976007639,1,MEDIUM,5.214285714285714,1065.8,Low Value,Automated Campaign,Low-cost automated campaign
13488.0,30,9,6596.38,3232,231,732.9311111111111,246,30.0,0,0.019451627354716092,0,LOW,13.353658536585366,9787.311788617886,High Value,VIP Loyal,Loyalty program
13489.0,14,4,449.52,560,11,112.38,189,63.0,1,0.3702067082282017,0,LOW,7.7248677248677255,868.120634920635,Low Value,Normal Marketing,Normal marketing
13491.0,57,9,1088.45,812,66,120.9388888888889,224,28.0,0,0.14166434763424127,0,LOW,14.665178571428571,1773.5904017857144,High Value,VIP Loyal,Loyalty program
13492.0,45,3,1269.84,408,38,423.28,78,39.0,1,0.4457213667201718,0,MEDIUM,14.038461538461538,5942.2,High Value,Priority Retain,Priority retention offer
13493.0,184,2,618.63,380,6,309.315,11,11.0,1,0.702335506318807,1,HIGH,66.36363636363636,20527.26818181818,High Value,Priority Retain,Priority retention offer
13494.0,221,1,316.26000000000005,162,18,316.26000000000005,0,0.0,1,0.738500538652805,1,HIGH,1.0,316.26000000000005,Low Value,Automated Campaign,Low-cost automated campaign
13495.0,141,3,1072.43,485,20,357.4766666666667,136,68.0,0,0.5497193713030517,1,MEDIUM,8.051470588235293,2878.212867647059,High Value,Priority Retain,Priority retention offer
13496.0,269,1,501.01,229,26,501.01,0,0.0,0,0.7653609565291922,1,HIGH,1.0,501.01,Low Value,Automated Campaign,Low-cost automated campaign
13497.0,192,2,348.05,163,19,174.025,85,85.0,1,0.691756176349138,1,MEDIUM,8.588235294117647,1494.5676470588235,High Value,Priority Retain,Priority retention offer
13499.0,134,2,463.79,265,18,231.895,44,44.0,0,0.6421238927949362,1,MEDIUM,16.59090909090909,3847.3488636363636,High Value,Priority Retain,Priority retention offer
13500.0,32,1,326.4,128,20,326.4,0,0.0,0,0.5826246579752553,1,MEDIUM,1.0,326.4,Low Value,Automated Campaign,Low-cost automated campaign
13501.0,197,1,1340.32,560,52,1340.32,0,0.0,1,0.7046279917236936,1,HIGH,1.0,1340.32,Low Value,Automated Campaign,Low-cost automated campaign
13502.0,184,2,189.16,110,9,94.58,48,48.0,0,0.6979207664077614,1,MEDIUM,15.208333333333336,1438.404166666667,High Value,Priority Retain,Priority retention offer
13505.0,76,3,2583.12,1261,110,861.04,66,33.0,0,0.3227282371924811,0,LOW,16.59090909090909,14285.436363636361,High Value,VIP Loyal,Loyalty program
13506.0,225,2,458.52,324,26,229.26,53,53.0,1,0.700736015114418,1,HIGH,13.773584905660378,3157.7320754716984,High Value,Priority Retain,Priority retention offer
13507.0,7,3,2022.79,1212,123,674.2633333333333,47,23.0,0,0.2546494016851023,0,LOW,23.29787234042553,15708.901063829786,High Value,VIP Loyal,Loyalty program
13508.0,153,1,110.97,24,12,110.97,0,0.0,1,0.6899364014868455,1,MEDIUM,1.0,110.97,Low Value,Automated Campaign,Low-cost automated campaign
13509.0,9,5,705.02,799,24,141.004,184,46.0,0,0.29738759495414896,0,LOW,9.918478260869565,1398.545108695652,High Value,VIP Loyal,Loyalty program
13510.0,4,2,897.81,743,53,448.905,88,88.0,0,0.4611946643082367,1,MEDIUM,8.295454545454545,3723.8710227272722,High Value,Priority Retain,Priority retention offer
13512.0,170,1,251.21,143,15,251.21,0,0.0,1,0.7036192939741042,1,HIGH,1.0,251.21,Low Value,Automated Campaign,Low-cost automated campaign
13513.0,36,1,205.1,109,10,205.1,0,0.0,1,0.6011014582403431,1,MEDIUM,1.0,205.1,Low Value,Automated Campaign,Low-cost automated campaign
13515.0,26,3,523.96,473,30,174.65333333333334,130,65.0,0,0.42713091012172916,0,MEDIUM,8.423076923076923,1471.1184615384616,High Value,Priority Retain,Priority retention offer
13516.0,148,1,146.0,56,7,146.0,0,0.0,0,0.6969626131734841,1,MEDIUM,1.0,146.0,Low Value,Automated Campaign,Low-cost automated campaign
13517.0,16,2,1612.18,981,99,806.09,73,73.0,0,0.37877029415845165,0,LOW,10.0,8060.900000000001,High Value,VIP Loyal,Loyalty program
13520.0,47,5,2947.98,1312,40,589.596,234,58.0,0,0.2448464396312236,0,LOW,7.799145299145299,4598.344871794871,High Value,VIP Loyal,Loyalty program
13523.0,109,3,2369.24,828,92,789.7466666666666,166,83.0,0,0.35103373470502297,0,LOW,6.596385542168674,5209.473493975903,High Value,VIP Loyal,Loyalty program
13524.0,11,3,408.86,187,14,136.28666666666666,118,59.0,0,0.45411578430489075,1,MEDIUM,9.279661016949152,1264.6940677966102,Low Value,Automated Campaign,Low-cost automated campaign
13525.0,157,1,282.88,208,2,282.88,0,0.0,0,0.7186580161108567,1,HIGH,1.0,282.88,Low Value,Automated Campaign,Low-cost automated campaign
13527.0,14,4,1362.52,1288,110,340.63,221,73.0,0,0.17904709823687967,0,LOW,6.60633484162896,2250.3158371040727,High Value,VIP Loyal,Loyalty program
13529.0,114,1,181.1,30,7,181.1,0,0.0,0,0.6718902627840124,1,MEDIUM,1.0,181.1,Low Value,Automated Campaign,Low-cost automated campaign
13531.0,114,2,483.8,174,17,241.9,161,161.0,1,0.6444213983750352,1,MEDIUM,4.534161490683229,1096.8136645962732,Low Value,Automated Campaign,Low-cost automated campaign
13533.0,92,3,269.09,202,61,89.69666666666666,84,42.0,1,0.4384792366822142,0,MEDIUM,13.035714285714286,1169.260119047619,Low Value,Automated Campaign,Low-cost automated campaign
13534.0,17,21,4371.53,2242,101,208.16809523809522,250,12.0,0,0.014799446361288219,0,LOW,30.66,6382.4338,High Value,VIP Loyal,Loyalty program
13538.0,3,6,990.75,137,8,165.125,221,44.0,0,0.26409986963917015,0,LOW,9.90950226244344,1636.3065610859728,High Value,VIP Loyal,Loyalty program
13539.0,149,2,315.65,231,21,157.825,68,68.0,0,0.6504533079773949,1,MEDIUM,10.735294117647058,1694.2977941176468,High Value,Priority Retain,Priority retention offer
13544.0,150,1,113.01,63,42,113.01,0,0.0,0,0.6282355666357122,1,MEDIUM,1.0,113.01,Low Value,Automated Campaign,Low-cost automated campaign
13546.0,110,1,182.26,107,26,182.26,0,0.0,0,0.6304609612975781,1,MEDIUM,1.0,182.26,Low Value,Automated Campaign,Low-cost automated campaign
13548.0,5,2,678.16,436,114,339.08,147,147.0,1,0.3407948929198822,0,LOW,4.965986394557823,1683.8666666666666,High Value,VIP Loyal,Loyalty program
13549.0,51,5,762.05,411,34,152.41,99,24.0,0,0.36176047991662363,0,LOW,18.434343434343436,2809.578282828283,High Value,VIP Loyal,Loyalty program
13551.0,228,1,91.80000000000001,12,4,91.80000000000001,0,0.0,1,0.7576613670938737,1,HIGH,1.0,91.80000000000001,Low Value,Automated Campaign,Low-cost automated campaign
13552.0,33,9,2762.91,1024,61,306.99,192,24.0,0,0.13181841242846026,0,LOW,17.109375,5252.40703125,High Value,VIP Loyal,Loyalty program
13555.0,111,2,1590.05,868,55,795.025,0,0.0,0,0.548486068956655,1,MEDIUM,2.0,1590.05,High Value,Priority Retain,Priority retention offer
13557.0,190,1,240.68,224,16,240.68,0,0.0,0,0.7161730977066122,1,HIGH,1.0,240.68,Low Value,Automated Campaign,Low-cost automated campaign
13561.0,125,1,141.85999999999999,83,14,141.85999999999999,0,0.0,1,0.6650984094037953,1,MEDIUM,1.0,141.85999999999999,Low Value,Automated Campaign,Low-cost automated campaign
13562.0,50,2,1209.73,527,44,604.865,104,104.0,0,0.5296526705907609,1,MEDIUM,7.019230769230769,4245.68701923077,High Value,Priority Retain,Priority retention offer
13563.0,49,1,310.88,146,39,310.88,0,0.0,0,0.5559308868306625,1,MEDIUM,1.0,310.88,Low Value,Automated Campaign,Low-cost automated campaign
13564.0,53,3,1724.67,636,68,574.89,223,111.0,1,0.3335124448240749,0,LOW,4.910313901345291,2822.8903587443942,High Value,VIP Loyal,Loyalty program
13565.0,243,1,110.17999999999999,78,13,110.17999999999999,0,0.0,0,0.7537323807628143,1,HIGH,1.0,110.17999999999999,Low Value,Automated Campaign,Low-cost automated campaign
13568.0,82,1,187.05,66,41,187.05,0,0.0,1,0.5747899398472642,1,MEDIUM,1.0,187.05,Low Value,Automated Campaign,Low-cost automated campaign
13569.0,277,1,109.82000000000001,43,23,109.82000000000001,0,0.0,0,0.7604074748493044,1,HIGH,1.0,109.82000000000001,Low Value,Automated Campaign,Low-cost automated campaign
13570.0,152,1,239.49,161,27,239.49,0,0.0,1,0.6660722999374603,1,MEDIUM,1.0,239.49,Low Value,Automated Campaign,Low-cost automated campaign
13571.0,2,7,1083.83,851,110,154.83285714285714,160,26.0,0,0.12864171232720645,0,LOW,15.96875,2472.4871875,High Value,VIP Loyal,Loyalty program
13572.0,115,1,1384.25,534,32,1384.25,0,0.0,1,0.6805366471876151,1,MEDIUM,1.0,1384.25,High Value,Priority Retain,Priority retention offer
13573.0,162,1,31.770000000000003,10,3,31.770000000000003,0,0.0,0,0.7098917750998432,1,HIGH,1.0,31.770000000000003,Low Value,Automated Campaign,Low-cost automated campaign
13575.0,43,2,218.75,113,13,109.375,42,42.0,0,0.570867881291631,1,MEDIUM,17.38095238095238,1901.0416666666665,High Value,Priority Retain,Priority retention offer
13576.0,6,13,4840.9400000000005,1811,41,372.38000000000005,276,23.0,0,0.055565125341606625,0,LOW,17.192028985507246,6401.967753623189,High Value,VIP Loyal,Loyalty program
13577.0,2,3,1193.8,597,49,397.93333333333334,149,74.0,0,0.35703231371217736,0,LOW,7.348993288590604,2924.4093959731545,High Value,VIP Loyal,Loyalty program
13579.0,278,1,164.70000000000002,46,9,164.70000000000002,0,0.0,0,0.7847850203514771,1,HIGH,1.0,164.70000000000002,Low Value,Automated Campaign,Low-cost automated campaign
13581.0,218,1,118.0,30,10,118.0,0,0.0,1,0.7419377622194582,1,HIGH,1.0,118.0,Low Value,Automated Campaign,Low-cost automated campaign
13583.0,65,1,781.03,725,53,781.03,0,0.0,1,0.5635265827994397,1,MEDIUM,1.0,781.03,Low Value,Automated Campaign,Low-cost automated campaign
13584.0,216,1,142.4,37,24,142.4,0,0.0,1,0.7172153134825637,1,HIGH,1.0,142.4,Low Value,Automated Campaign,Low-cost automated campaign
13588.0,9,4,1420.72,1648,101,355.18,155,51.0,0,0.21172684139747724,0,LOW,9.419354838709678,3345.5664516129036,High Value,VIP Loyal,Loyalty program
13589.0,89,1,147.0,28,9,147.0,0,0.0,0,0.6457751361376942,1,MEDIUM,1.0,147.0,Low Value,Automated Campaign,Low-cost automated campaign
13590.0,60,4,1116.38,900,46,279.095,152,50.0,0,0.35039049662424615,0,LOW,9.605263157894736,2680.7809210526316,High Value,VIP Loyal,Loyalty program
13591.0,113,2,776.23,263,36,388.115,62,62.0,0,0.5927783285556543,1,MEDIUM,11.774193548387098,4569.741129032259,High Value,Priority Retain,Priority retention offer
13592.0,115,3,205.51,71,12,68.50333333333333,58,29.0,0,0.5772575478687315,1,MEDIUM,18.879310344827584,1293.2956896551723,Low Value,Automated Campaign,Low-cost automated campaign
13593.0,17,5,2011.88,719,77,402.37600000000003,227,56.0,1,0.1844551221934106,0,LOW,8.039647577092511,3234.9612334801764,High Value,VIP Loyal,Loyalty program
13599.0,66,8,2313.84,1531,71,289.23,210,30.0,0,0.1498338859917868,0,LOW,13.904761904761905,4021.6742857142863,High Value,VIP Loyal,Loyalty program
13600.0,221,1,219.52,324,19,219.52,0,0.0,1,0.73233792191338,1,HIGH,1.0,219.52,Low Value,Automated Campaign,Low-cost automated campaign
13601.0,120,1,373.2,275,41,373.2,0,0.0,0,0.6173252927108557,1,MEDIUM,1.0,373.2,Low Value,Automated Campaign,Low-cost automated campaign
13606.0,152,2,246.63,240,37,123.315,68,68.0,0,0.6195564391589811,1,MEDIUM,10.735294117647058,1323.822794117647,Low Value,Automated Campaign,Low-cost automated campaign
13610.0,19,5,764.76,364,140,152.952,174,43.0,0,0.13960470307394815,0,LOW,10.488505747126437,1604.2379310344827,High Value,VIP Loyal,Loyalty program
13611.0,80,2,636.72,420,31,318.36,189,189.0,0,0.5912285991449571,1,MEDIUM,3.8624338624338628,1229.6444444444446,Low Value,Automated Campaign,Low-cost automated campaign
13614.0,73,2,778.88,243,82,389.44,166,166.0,0,0.47225301235812217,1,MEDIUM,4.397590361445783,1712.5975903614456,High Value,Priority Retain,Priority retention offer
13615.0,228,1,417.69,189,23,417.69,0,0.0,1,0.73912999835305,1,HIGH,1.0,417.69,Low Value,Automated Campaign,Low-cost automated campaign
13617.0,22,2,365.7,188,23,182.85,67,67.0,0,0.5355112736647113,1,MEDIUM,10.895522388059701,1992.2462686567164,High Value,Priority Retain,Priority retention offer
13618.0,83,1,177.34,246,13,177.34,0,0.0,1,0.6335654571172828,1,MEDIUM,1.0,177.34,Low Value,Automated Campaign,Low-cost automated campaign
13621.0,26,1,213.85,343,19,213.85,0,0.0,1,0.5728703769917608,1,MEDIUM,1.0,213.85,Low Value,Automated Campaign,Low-cost automated campaign
13623.0,119,4,539.17,149,61,134.7925,87,29.0,0,0.41334944389086364,0,MEDIUM,16.7816091954023,2262.0350574712643,High Value,Priority Retain,Priority retention offer
13626.0,162,1,257.23,209,19,257.23,0,0.0,1,0.6901326729995519,1,MEDIUM,1.0,257.23,Low Value,Automated Campaign,Low-cost automated campaign
13627.0,85,3,1027.0,775,62,342.3333333333333,181,90.0,0,0.3890507279133202,0,LOW,6.0497237569060776,2071.022099447514,High Value,VIP Loyal,Loyalty program
13629.0,8,8,5718.36,3222,27,714.795,239,34.0,0,0.1253399696905768,0,LOW,12.217573221757323,8733.060251046025,High Value,VIP Loyal,Loyalty program
13630.0,15,5,1361.46,973,49,272.29200000000003,179,44.0,0,0.25247356909048135,0,LOW,10.195530726256983,2776.1614525139667,High Value,VIP Loyal,Loyalty program
13631.0,9,11,3070.42,467,6,279.1290909090909,167,16.0,1,0.15443456512552833,0,LOW,24.04191616766467,6710.798203592814,High Value,VIP Loyal,Loyalty program
13632.0,83,3,812.26,310,70,270.75333333333333,69,34.0,0,0.4148690146842049,0,MEDIUM,15.869565217391305,4296.73768115942,High Value,Priority Retain,Priority retention offer
13634.0,15,3,755.97,347,73,251.99,220,110.0,0,0.2981448550696585,0,LOW,4.9772727272727275,1254.2229545454547,Low Value,Normal Marketing,Normal marketing
13636.0,31,4,646.55,339,36,161.6375,163,54.0,0,0.3462968386809636,0,LOW,8.957055214723926,1447.7960122699385,High Value,VIP Loyal,Loyalty program
13637.0,96,2,678.65,350,75,339.325,39,39.0,0,0.4875316814203046,1,MEDIUM,18.717948717948715,6351.467948717947,High Value,Priority Retain,Priority retention offer
13642.0,125,1,312.28,151,57,312.28,0,0.0,1,0.5850837071455208,1,MEDIUM,1.0,312.28,Low Value,Automated Campaign,Low-cost automated campaign
13643.0,8,2,259.40000000000003,126,13,129.70000000000002,86,86.0,0,0.5465231557700916,1,MEDIUM,8.488372093023255,1100.9418604651164,Low Value,Automated Campaign,Low-cost automated campaign
13644.0,15,1,851.09,659,48,851.09,0,0.0,0,0.533218781007309,1,MEDIUM,1.0,851.09,Low Value,Automated Campaign,Low-cost automated campaign
13645.0,29,1,252.1,158,5,252.1,0,0.0,1,0.6078360442209164,1,MEDIUM,1.0,252.1,Low Value,Automated Campaign,Low-cost automated campaign
13647.0,84,2,803.86,441,33,401.93,59,59.0,0,0.5728615913404224,1,MEDIUM,12.372881355932202,4973.03220338983,High Value,Priority Retain,Priority retention offer
13649.0,166,2,346.6,139,23,173.3,109,109.0,1,0.6666911326126594,1,MEDIUM,6.697247706422019,1160.633027522936,Low Value,Automated Campaign,Low-cost automated campaign
13650.0,116,2,745.52,284,33,372.76,60,60.0,0,0.6010631450294336,1,MEDIUM,12.166666666666668,4535.246666666667,High Value,Priority Retain,Priority retention offer
13652.0,166,2,638.24,290,33,319.12,112,112.0,0,0.6500454388411894,1,MEDIUM,6.517857142857142,2079.9785714285713,High Value,Priority Retain,Priority retention offer
13654.0,54,4,1714.27,1532,100,428.5675,128,42.0,0,0.2519207000042766,0,LOW,11.40625,4888.348046875,High Value,VIP Loyal,Loyalty program
13655.0,23,2,932.97,605,52,466.485,127,127.0,1,0.4874763535894888,1,MEDIUM,5.748031496062992,2681.370472440945,High Value,Priority Retain,Priority retention offer
13656.0,74,2,379.65,490,49,189.825,172,172.0,1,0.5411774963861736,1,MEDIUM,4.2441860465116275,805.6526162790697,Low Value,Automated Campaign,Low-cost automated campaign
13657.0,111,1,152.34,132,9,152.34,0,0.0,0,0.6639132623567101,1,MEDIUM,1.0,152.34,Low Value,Automated Campaign,Low-cost automated campaign
13658.0,113,1,933.3,300,32,933.3,0,0.0,0,0.6577956933673301,1,MEDIUM,1.0,933.3,Low Value,Automated Campaign,Low-cost automated campaign
13659.0,115,2,1563.0,882,92,781.5,115,115.0,1,0.488199958068167,1,MEDIUM,6.347826086956522,4960.826086956522,High Value,Priority Retain,Priority retention offer
13662.0,121,2,516.44,353,33,258.22,47,47.0,0,0.6007088608956969,1,MEDIUM,15.53191489361702,4010.6510638297877,High Value,Priority Retain,Priority retention offer
13663.0,88,1,189.47,91,13,189.47,0,0.0,1,0.6388022970164419,1,MEDIUM,1.0,189.47,Low Value,Automated Campaign,Low-cost automated campaign
13666.0,196,2,64.05,37,8,32.025,0,0.0,0,0.7016660080724284,1,HIGH,2.0,64.05,Low Value,Automated Campaign,Low-cost automated campaign
13667.0,58,1,299.05,149,82,299.05,0,0.0,1,0.46908232018908,1,MEDIUM,1.0,299.05,Low Value,Automated Campaign,Low-cost automated campaign
13668.0,22,16,4900.97,2938,218,306.310625,249,16.0,0,0.009463055922045141,0,LOW,23.453815261044177,7184.1528112449805,High Value,VIP Loyal,Loyalty program
13669.0,59,1,48.150000000000006,13,3,48.150000000000006,0,0.0,0,0.6277487269756283,1,MEDIUM,1.0,48.150000000000006,Low Value,Automated Campaign,Low-cost automated campaign
13672.0,210,2,186.39000000000001,57,4,93.19500000000001,30,30.0,1,0.7242569493743899,1,HIGH,24.333333333333336,2267.7450000000003,High Value,Priority Retain,Priority retention offer
13675.0,60,2,486.82000000000005,330,25,243.41000000000003,133,133.0,1,0.5764521710009463,1,MEDIUM,5.488721804511278,1336.0097744360903,Low Value,Automated Campaign,Low-cost automated campaign
13678.0,61,1,232.6,924,16,232.6,0,0.0,1,0.6095068882367038,1,MEDIUM,1.0,232.6,Low Value,Automated Campaign,Low-cost automated campaign
13680.0,247,2,2391.59,1195,69,1195.795,1,1.0,0,0.6462572345494876,1,MEDIUM,365.0,436465.17500000005,High Value,Priority Retain,Priority retention offer
13681.0,64,1,203.46,96,13,203.46,0,0.0,0,0.6190663801658894,1,MEDIUM,1.0,203.46,Low Value,Automated Campaign,Low-cost automated campaign
13682.0,96,1,59.5,10,3,59.5,0,0.0,1,0.6592773622647609,1,MEDIUM,1.0,59.5,Low Value,Automated Campaign,Low-cost automated campaign
13684.0,195,1,65.13,38,29,65.13,0,0.0,1,0.6885204187791034,1,MEDIUM,1.0,65.13,Low Value,Automated Campaign,Low-cost automated campaign
13686.0,92,1,72.0,70,8,72.0,0,0.0,1,0.6464536391829778,1,MEDIUM,1.0,72.0,Low Value,Automated Campaign,Low-cost automated campaign
13692.0,123,2,871.58,735,32,435.79,22,22.0,0,0.6038973682518011,1,MEDIUM,33.18181818181818,14460.304545454544,High Value,Priority Retain,Priority retention offer
13694.0,16,39,45911.64,48830,309,1177.2215384615386,266,7.0,0,1.4201473877210292e-06,0,LOW,53.515037593984964,62999.05488721805,High Value,VIP Loyal,Loyalty program
13695.0,7,12,1767.07,1174,35,147.25583333333333,161,14.0,0,0.12368301777038664,0,LOW,27.204968944099377,4006.090372670807,High Value,VIP Loyal,Loyalty program
13699.0,64,1,308.58000000000004,66,14,308.58000000000004,0,0.0,1,0.6224552385063545,1,MEDIUM,1.0,308.58000000000004,Low Value,Automated Campaign,Low-cost automated campaign
13700.0,2,8,1634.77,1995,138,204.34625,234,33.0,0,0.06988235119819276,0,LOW,12.478632478632479,2549.9617521367522,High Value,VIP Loyal,Loyalty program
13703.0,227,1,99.5,10,1,99.5,0,0.0,1,0.7621261754843028,1,HIGH,1.0,99.5,Low Value,Automated Campaign,Low-cost automated campaign
13705.0,54,2,522.68,237,20,261.34,228,228.0,0,0.5967044028608045,1,MEDIUM,3.2017543859649122,836.7464912280701,Low Value,Automated Campaign,Low-cost automated campaign
13706.0,212,1,330.79,189,20,330.79,0,0.0,1,0.7292050074395781,1,HIGH,1.0,330.79,Low Value,Automated Campaign,Low-cost automated campaign
13707.0,176,2,806.41,351,48,403.205,48,48.0,1,0.6204480122893201,1,MEDIUM,15.208333333333336,6132.076041666667,High Value,Priority Retain,Priority retention offer
13708.0,180,1,285.33,301,49,285.33,0,0.0,1,0.6473171887554922,1,MEDIUM,1.0,285.33,Low Value,Automated Campaign,Low-cost automated campaign
13709.0,11,5,2918.81,1890,125,583.762,213,53.0,0,0.12416681620475309,0,LOW,8.568075117370892,5001.716666666666,High Value,VIP Loyal,Loyalty program
13711.0,128,2,252.06,140,11,126.03,0,0.0,1,0.643024160285443,1,MEDIUM,2.0,252.06,Low Value,Automated Campaign,Low-cost automated campaign
13712.0,156,1,228.84,352,10,228.84,0,0.0,1,0.7006365339492663,1,HIGH,1.0,228.84,Low Value,Automated Campaign,Low-cost automated campaign
13715.0,190,5,1077.39,562,89,215.478,91,22.0,1,0.3676690607541448,0,LOW,20.054945054945055,4321.399450549451,High Value,VIP Loyal,Loyalty program
13716.0,178,1,138.28,138,21,138.28,0,0.0,1,0.6934778752286713,1,MEDIUM,1.0,138.28,Low Value,Automated Campaign,Low-cost automated campaign
13717.0,38,4,955.99,1567,64,238.9975,169,56.0,0,0.28993083000390435,0,LOW,8.63905325443787,2064.712130177515,High Value,VIP Loyal,Loyalty program
13718.0,155,2,306.55,173,9,153.275,49,49.0,1,0.6763633218500152,1,MEDIUM,14.89795918367347,2283.4846938775513,High Value,Priority Retain,Priority retention offer
13719.0,114,2,338.74,186,19,169.37,28,28.0,0,0.619603579443625,1,MEDIUM,26.07142857142857,4415.717857142857,High Value,Priority Retain,Priority retention offer
